candidate_key,service_id,query,intent,cluster_id,representative_query_ids,current_url,target_url,url_action,assignment_method,validation_status,review_status,reviewer,rationale
S3|земельный озеленение участок|commercial_research,S3,земельный озеленение участок,commercial_research,SERP-9F051612A9DA,Q000061,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S3|земля для посадки долларового дерева|commercial_research,S3,земля для посадки долларового дерева,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|земля для посадки плодовых деревьев|commercial_research,S3,земля для посадки плодовых деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|земля для посадки хвойных|commercial_research,S3,земля для посадки хвойных,commercial_research,SERP-785822A3ED71,Q000066,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S3|земля посадки деревьев|commercial_research,S3,земля посадки деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|зимняя посадка деревьев|commercial_research,S3,зимняя посадка деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|значение посадки деревьев|commercial_research,S3,значение посадки деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|зола при посадке деревьев|commercial_research,S3,зола при посадке деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|ижс посадка деревьев|commercial_research,S3,ижс посадка деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|инструкция по посадке живого плетеного дерева ива|informational,S3,инструкция по посадке живого плетеного дерева ива,informational,HOLD-A31AAE5725CD,,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S3|инструкция посадки дерева|informational,S3,инструкция посадки дерева,informational,HOLD-A31AAE5725CD,,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S3|инструменты для посадки деревьев|commercial_research,S3,инструменты для посадки деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|искусственные посадки деревьев|commercial_research,S3,искусственные посадки деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|искусственный холм для посадки дерева|commercial_research,S3,искусственный холм для посадки дерева,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|исполнительная на посадку деревьев|commercial_research,S3,исполнительная на посадку деревьев,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|используя навык посадка деревьев манга|commercial_research,S3,используя навык посадка деревьев манга,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S3|используя навык посадка деревьев я превращу пустошь|commercial_research,S3,используя навык посадка деревьев я превращу пустошь,commercial_research,HOLD-D5EEA7CA5259,Q000059|Q000063,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
