cluster_id,service_id,cluster_name,head_query,query_ids,candidate_count,intent,geo_scope,broad_frequency,phrase_frequency,exact_frequency,seasonality,webmaster_impressions,webmaster_clicks,serp_cohesion,target_url,url_action,priority,confidence,rationale,method,evidence,validation_status,review_status,reviewer,review_rationale
SERP-B592CED7E831,S4,обрезка деревьев — commercial_research,обрезка деревьев,K000068|K000069|K000088|K000089|K000091|K000092|K000093|K000094|K000095|K000096|K000097|K000098|K000099|K000100|K000142|K000143|K000144|K000272|K000273|K000283|K000284|K000285|K000286|K000287|K000288|K000373|K000425|K000426|K000427|K000428|K000513|K000514|K000515|K000518|K000519|K000708|K000709|K000710|K000711|K000712|K000713|K000715|K000716|K000717|K000818|K000823|K000917|K000918|K000937|K000938|K000939|K000967|K000968|K000971|K000972|K000984|K000985|K001076|K001077|K001078|K001080|K001081|K001082|K001083|K001084|K001085|K001086|K001087|K001090|K001133|K001134|K001380|K001381|K001386|K001387|K001394|K001395|K001399|K001400|K001472|K001473|K001474|K001475|K001656|K001657|K001659|K001660|K001673|K001674|K001716|K001726|K001782|K001810|K001811|K001812|K001813|K001814|K001815|K001816|K001817|K001818|K001819|K001820|K001821|K001822|K001823|K001824|K001825|K001826|K001827|K001829|K001830|K001831|K001832|K001834|K001835|K001836|K001837|K001839|K001840|K001841|K001843|K001844|K001845|K001846|K001847|K001848|K001849|K001850|K001851|K001852|K001853|K001854|K001855|K001856|K001921|K001922|K002052|K002108|K002109|K002428|K002429|K002430|K002431|K002433|K002434|K002435|K002436|K002437|K002467|K002474|K002475|K002479|K002483|K002484|K002493|K002494|K002497|K002500|K002501|K002502|K002507|K002508|K002523|K002524|K002525|K002553|K002554|K002555|K002556|K002557|K002564|K002612|K002620|K002621|K002782|K002814|K002815|K002872|K002873|K002884|K002889|K002890|K002891|K002892|K002893|K002894|K002895|K002896|K002904|K002905|K002906|K002907|K002908|K002909|K002910|K002911|K002912|K002913|K002914|K002915|K002916|K002917|K002918|K002919|K002920|K002921|K002922|K002923|K002924|K002925|K002926|K002927|K002928|K002929|K002930|K002931|K002932|K002933|K002934|K002935|K002936|K002937|K002938|K002939|K002940|K002941|K002942|K002943|K002944|K002945|K002946|K002947|K002948|K002949|K002950|K002951|K002952|K002953|K002954|K002955|K002956|K002957|K002958|K002959|K002960|K002961|K002962|K002963|K002964|K002965|K002966|K002967|K002968|K002969|K002970|K002973|K002974|K002975|K002976|K002977|K002978|K002979|K002980|K002981|K002982|K002985|K002986|K002987|K002988|K002989|K002990|K002991|K002992|K002993|K002994|K002995|K002996|K002997|K002998|K002999|K003000|K003001|K003002|K003003|K003004|K003005|K003006|K003007|K003008|K003009|K003010|K003011|K003012|K003013|K003014|K003015|K003016|K003017|K003018|K003019|K003020|K003021|K003022|K003023|K003024|K003025|K003026|K003027|K003028|K003029|K003030|K003032|K003033|K003036|K003037|K003038|K003039|K003040|K003041|K003042|K003045|K003046|K003047|K003048|K003049|K003050|K003051|K003052|K003053|K003054|K003055|K003056|K003057|K003058|K003059|K003060|K003061|K003062|K003063|K003064|K003065|K003066|K003080|K003081|K003083|K003084|K003085|K003086|K003087|K003088|K003089|K003090|K003093|K003094|K003095|K003096|K003097|K003098|K003099|K003100|K003101|K003102|K003103|K003104|K003105|K003106|K003107|K003108|K003109|K003112|K003113|K003114|K003117|K003118|K003119|K003120|K003121|K003122|K003125|K003126|K003127|K003128|K003129|K003130|K003131|K003132|K003133|K003136|K003137|K003138|K003139|K003143|K003146|K003147|K003148|K003151|K003152|K003153|K003154|K003156|K003157|K003158|K003235|K003236|K003237|K003238|K003239|K003240|K003241|K003244|K003247|K003248|K003249|K003250|K003253|K003254|K003255|K003256|K003257|K003366|K003367|K003368|K003369|K003370|K003430|K003431|K003455|K003462|K003463|K003464|K003465|K003466|K003467|K003468|K003469|K003470|K003471|K003472|K003473|K003474|K003475|K003476|K003477|K003478|K003479|K003480|K003481|K003482|K003484|K003485|K003486|K003487|K003488|K003489|K003490|K003491|K003492|K003493|K003494|K003495|K003496|K003497|K003498|K003499|K003500|K004995|K004996|K005553|K005554|K005633|K005634|K005676|K005678|K005679|K005681|K005682|K005685|K005686|K005981|K005982|K005986|K005987|K006099|K006147|K006148|K006149|K006150|K006151|K006152|K006154|K006155|K006268|K006269|K006270|K006273|K006338|K006339|K006340|K006341|K006342|K006343|K006345|K006357|K006358|K006359|K006360|K006361|K006383|K006384|K006442|K006448|K006449|K006450|K006451|K006453|K006454|K006455|K006456|K006457|K006460|K006461|K006462|K006463|K006464|K006465|K006466|K006467|K006468|K006470|K006471|K006472|K006473|K006481|K006506|K006617|K006618|K006682|K006683|K006684|K006694|K006695|K006718|K006723|K006724|K006726|K006727|K006827|K006828|K006829|K006830|K006831|K006832|K006833|K006834|K006835|K006836|K006837|K006838|K006907|K006908|K006910|K006911|K007059|K007060|K007061|K007062|K007184|K007185|K007333|K007334|K007335|K007336|K007565|K007566|K007585|K007586|K007587|K007588|K007597|K007598|K007625|K007626|K007647|K007648|K007653|K007654|K007656|K007664|K007665|K007666|K007667|K007668|K007669|K007670|K007671|K007672|K007702|K007746|K007747|K007748|K007749|K007750|K007751|K007766|K007767|K007768|K007790,407,commercial_research,Yaroslavl_and_oblast,3282,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/obrezka-derevev-i-kustarnikov/,child,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000072|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/ukhod-za-sadom.json#seo.description+services.items[Обрезка],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-BA00FDE71D08,S1,благоустройство в рыбинске — commercial_research,благоустройство в рыбинске,K000178,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,3,1,single_representative,https://exp76.ru/services/,merge,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000003,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-BE9D594EE9B4,S1,дизайн проект участка — commercial_research,дизайн проект участка,K001037|K001038|K001039|K001040|K001041|K001042|K001043|K001044|K001045|K001046|K001047|K001048|K001049|K001050|K001051|K001052|K001055|K001056|K006646,15,commercial_research,Yaroslavl_and_oblast,48,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000010,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-C1723250580F,S2,посевной газон под ключ г ярославль ул магистральная 7 7 — transactional,посевной газон под ключ г ярославль ул магистральная 7 7,K005484|K005485,1,transactional,Yaroslavl_and_oblast,2,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/posevnoj-gazon-pod-kljuch/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000048|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Посевной газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-D06FD14A8839,S2,газон под ключ — transactional,газон под ключ,K000737|K000738|K000739|K000749|K000750|K000751|K000752,2,transactional,Yaroslavl_and_oblast,2995,0,0,service_head_24m_dynamics_available,0,0,complete_link_pairs=1;min=5;max=5;mean=5.00,https://exp76.ru/services/gazon-posevnojj-i-gazon-rulonnyjj/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000040|Q000041,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-D0ED9EC8158D,S7,ландшафтное освещение ярославль — commercial_research,ландшафтное освещение ярославль,K002144,1,commercial_research,Yaroslavl_and_oblast,1,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000108,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-D405C455A674,S2,рулонный газон — commercial_research,рулонный газон,K006190|K006191,1,commercial_research,Yaroslavl_and_oblast,288,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/rulonnyj-gazon-pod-kljuch/,child,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000052|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Рулонный газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-D5D9845EEF9D,S8,въезд через канаву цена — transactional,въезд через канаву цена,K000459|K000460|K000474|K000485|K000489|K000490|K000501|K000507|K000508|K001284|K001285|K001301|K001302|K001312|K001313|K001318|K001322|K001323|K001324|K001342|K001343|K001350|K001351|K001769|K006404|K006422|K006423|K007250|K007252|K007253|K007254|K007255|K007277|K007278,22,transactional,Yaroslavl_and_oblast,573,0,0,service_head_24m_dynamics_available,11,1,complete_link_pairs=36;min=4;max=8;mean=5.56,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000120,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-DA28A58E74C6,S8,въезд через канаву — commercial_research,въезд через канаву,K000496|K000497|K000498|K001331|K001332|K001334,3,commercial_research,Yaroslavl_and_oblast,1773,1,1,service_head_24m_dynamics_available,2,1,complete_link_pairs=3;min=6;max=9;mean=7.00,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000117|Q000118,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-E3CEDAA277E9,S1,ландшафтный дизайнер коприно — commercial_research,ландшафтный дизайнер коприно,K002397,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,1,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000025,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-E492AC35BA1A,S2,устройство газона — transactional,устройство газона,K007256|K007257,1,transactional,Yaroslavl_and_oblast,18,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/gazon-posevnojj-i-gazon-rulonnyjj/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000057,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-E5B256F4A786,S1,ландшафтная компания эксперт — commercial_research,ландшафтная компания эксперт,K002113|K002114,2,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,4,2,complete_link_pairs=1;min=7;max=7;mean=7.00,https://exp76.ru/services/,merge,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000016,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-E7E51C21D43B,S1,ландшафтный дизайн планировка участка — commercial_research,ландшафтный дизайн планировка участка,K002235|K002236|K002237,1,commercial_research,Yaroslavl_and_oblast,252,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000022,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-ED6D674F80F1,S4,обрезка деревьев цена — transactional,обрезка деревьев цена,K003043|K003044,1,transactional,Yaroslavl_and_oblast,7,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/obrezka-derevev-i-kustarnikov/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000073|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/ukhod-za-sadom.json#seo.description+services.items[Обрезка],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-F24614ECFE67,S3,посадка деревьев — commercial_research,посадка деревьев,K005072|K005073|K005074,1,commercial_research,Yaroslavl_and_oblast,25991,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000063,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-F560E613866F,S5,рассчитать стоимость выравнивания участка 5 соток — transactional,рассчитать стоимость выравнивания участка 5 соток,K006085,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,0,single_representative,https://exp76.ru/vyravnivanie-uchastka/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000099|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/planirovka-territorii.json#intro+services.items[Выравнивание],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-FCAB83A5E3BE,S1,благоучтройство дачного участка в ярославской области — commercial_research,благоучтройство дачного участка в ярославской области,K000222,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,https://exp76.ru/services/,merge,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000009,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-FCF5B9416B09,S8,купить обычный мостик через канаву в рыбинске — product_only,купить обычный мостик через канаву в рыбинске,K002008|K002010,2,product_only,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,,exclude,backlog,high,Product-only demand has no installation-service destination and remains excluded.,manual_architecture_review,Q000136,architecture_reviewed,reviewed,codex-2026-08-28,Product-only demand has no installation-service destination and remains excluded.
SPECIAL-BRAND-HOMEPAGE,,clicked exp76 brand navigation,www exp76,Q000001|Q000002|Q000014|Q000018|Q000036|Q000037|Q000038,0,brand_navigation,brand,,,,not_applicable,,,auxiliary_owner_evidence,https://exp76.ru/,special,ready,high,Existing special owner is retained and is outside the service-hub release inventory.,manual_architecture_review,existing_special_owner,architecture_reviewed,reviewed,codex-2026-08-28,Existing special owner is retained and is outside the service-hub release inventory.
SPECIAL-CALCULATOR,S1|S3|S4,existing calculator owner,калькулятор посадки деревьев,K000188|K001743|K001747|K001750|K001751|K001752|K001753|K001754|K001755|K001756|K001758|K001760|K001761|K001763|K001766|K002147|K003258|K003260|K006091|K006596|K006740|K006744|K006746|K006766|K006768,23,calculator_intent,Yaroslavl_and_oblast,9,0,0,service_head_24m_dynamics_available,226,3,auxiliary_owner_evidence,https://exp76.ru/kalkuljator-uslug/,special,ready,high,Existing special owner is retained and is outside the service-hub release inventory.,manual_architecture_review,existing_special_owner,architecture_reviewed,reviewed,codex-2026-08-28,Existing special owner is retained and is outside the service-hub release inventory.
SPECIAL-EXTERNAL-EXCLUSION,S1|S2|S3|S4|S5|S8,reviewed external noise exclusion,леруа рулонный газон,K000055|K000056|K000057|K000059|K000061|K000062|K000067|K000559|K000560|K000561|K000562|K000602|K000647|K000648|K000649|K000650|K000651|K000652|K000653|K000654|K000655|K000656|K000657|K000658|K000659|K000660|K000661|K000662|K000663|K000664|K000665|K000666|K000671|K000674|K000675|K000676|K000677|K000678|K000679|K000680|K000681|K000682|K000683|K000684|K000685|K000686|K000687|K000688|K000689|K000690|K000691|K000692|K000693|K000694|K000695|K000697|K000761|K001289|K001327|K001748|K001762|K001961|K001962|K002020|K002424|K002425|K002426|K003140|K004779|K004782|K005083|K005739|K005740|K006192|K006194|K006207|K006208|K006209|K006210|K006211|K006219|K006255|K006523|K006741|K006742|K006743|K006745|K006965|K006966|K007031,82,external_noise,Yaroslavl_and_oblast,258,0,0,service_head_24m_dynamics_available,76,4,policy_exclusion,,exclude,backlog,high,Reviewed external-noise cluster remains excluded from the page tree.,manual_architecture_review,reviewed_external_noise_policy,architecture_reviewed,reviewed,codex-2026-08-28,Reviewed external-noise cluster remains excluded from the page tree.
