pair_id,decision,review_status,reviewer,rationale,evidence_note
PAIR-2DBC55B17F37,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""благоустройство в рыбинске"" targets комплексное благоустройство участка, while ""ландшафтный дизайн рыбинск"" targets ландшафтное проектирование и дизайн; overlap=2/10; formats=left[marketplace_directory:1,service_landing:3,topic_landing:6];right[local_directory:1,marketplace_directory:2,service_landing:1,topic_landing:6]; stored top-10 result types and query wording require separate canonical answers.","overlap=2/10; formats=left[marketplace_directory:1,service_landing:3,topic_landing:6];right[local_directory:1,marketplace_directory:2,service_landing:1,topic_landing:6]; stored queries Q000003/Q000023; shared URLs=https://avito.ru/rybinsk/predlozheniya_uslug/|https://exp76.ru/."
PAIR-3974C0FD90DB,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву цена"" (устройство въезда через канаву) and ""заезд через канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:7,marketplace_directory:2,topic_landing:1]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:7,marketplace_directory:2,topic_landing:1]; stored queries Q000131/Q000132; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavl/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/."
PAIR-C145D03AD3A2,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву цена"" (устройство въезда через канаву) and ""заезд через канаву на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[article_guide:6,marketplace_directory:2,service_landing:2]; stored queries Q000131/Q000133; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-BFA7FCC38369,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд на участок через канаву цена"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:4,service_landing:4,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000131/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.mzog.ru/ustrojstvo-zaezda-na-uchastok/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-5F4A90F8528D,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд через канаву на участок"" (устройство въезда через канаву) and ""заказать въезд на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=3/10; formats=left[article_guide:6,marketplace_directory:2,service_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[article_guide:6,marketplace_directory:2,service_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000133/Q000135; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-A80E51357F2F,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заезд через канаву тутаев"" (устройство въезда через канаву) and ""заказать въезд на участок"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:5,service_landing:3,topic_landing:2];right[marketplace_directory:7,service_landing:3]; stored queries Q000134/Q000135; shared URLs=https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-F996A66F79AE,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заказать въезд на участок"" (устройство въезда через канаву) and ""трубу в канаву уложить в рыбинске"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:7,service_landing:3];right[marketplace_directory:10]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:7,service_landing:3];right[marketplace_directory:10]; stored queries Q000135/Q000140; shared URLs=https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/."
PAIR-38964711E12A,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заказать въезд на участок"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=5/10; formats=left[marketplace_directory:7,service_landing:3];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=5/10; formats=left[marketplace_directory:7,service_landing:3];right[marketplace_directory:7,service_landing:3]; stored queries Q000135/Q000141; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.uchastok-zaezd.ru/."
PAIR-C78B0E9F4363,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""найти плиту через канаву установить для проезда телег и велосипедов в рыбинске"" (устройство въезда через канаву) and ""обустройство въезда на участок рыбинск"" (устройство въезда через канаву) converge on one canonical answer; overlap=3/10; formats=left[marketplace_directory:7,service_landing:2,topic_landing:1];right[marketplace_directory:4,service_landing:6]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[marketplace_directory:7,service_landing:2,topic_landing:1];right[marketplace_directory:4,service_landing:6]; stored queries Q000137/Q000138; shared URLs=https://avito.ru/rybinsk/predlozheniya_uslug/|https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/|https://rybinsk.uchastok-zaezd.ru/."
PAIR-155BB5A4DF2F,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""обустройство въезда на участок рыбинск"" (устройство въезда через канаву) and ""трубу в канаву уложить в рыбинске"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:4,service_landing:6];right[marketplace_directory:10]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:4,service_landing:6];right[marketplace_directory:10]; stored queries Q000138/Q000140; shared URLs=https://avito.ru/rybinsk/predlozheniya_uslug/|https://uslugi.yandex.ru/10839-rybinsk/category/."
PAIR-264C443452AC,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""трубу в канаву уложить в рыбинске"" (устройство въезда через канаву) and ""ярославская область сделать въезд в канаву"" (устройство въезда через канаву) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:10];right[marketplace_directory:7,service_landing:3]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:10];right[marketplace_directory:7,service_landing:3]; stored queries Q000140/Q000141; shared URLs=https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/tag/zaezd-na-uchastok-cherez-kanavu/."
